section,type,field,party,candidate,got,expected,comment
080300011,preferences,candidate,4,107,total=3 paper=3 machine=0,total=4 paper=3 machine=1,likely_ocr: single digit differs
080300011,preferences,candidate,7,104,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300011,preferences,candidate,12,102,total=9 paper=1 machine=8,total=8 paper=1 machine=7,likely_ocr: single digit differs
080300011,preferences,candidate,12,103,total=3 paper=3 machine=0,total=4 paper=3 machine=1,likely_ocr: single digit differs
080300011,preferences,candidate,12,105,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300011,preferences,candidate,12,107,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300011,preferences,candidate,12,108,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300011,preferences,candidate,12,110,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300011,preferences,candidate,13,Без,total=4 paper=4 machine=0,total=7 paper=4 machine=3,likely_ocr: single digit differs
080300011,preferences,candidate,14,Без,total=3 paper=0 machine=3,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300011,preferences,candidate,16,105,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300011,preferences,candidate,16,Без,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300011,preferences,candidate,17,Без,total=5 paper=5 machine=0,total=6 paper=5 machine=1,high_prob_ocr: single digit confusion
080300011,preferences,candidate,18,101,total=5 paper=5 machine=0,total=11 paper=5 machine=6,unknown_cause
080300011,preferences,candidate,18,102,total=8 paper=2 machine=6,total=3 paper=2 machine=1,high_prob_ocr: single digit confusion
080300011,preferences,candidate,18,103,total=11 paper=10 machine=1,total=16 paper=10 machine=6,likely_ocr: single digit differs
080300011,preferences,candidate,18,104,total=6 paper=0 machine=6,total=2 paper=0 machine=2,likely_ocr: single digit differs
080300011,preferences,candidate,18,105,total=2 paper=0 machine=2,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300011,preferences,candidate,18,107,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300011,preferences,candidate,18,108,total=2 paper=1 machine=1,total=1 paper=1 machine=0,likely_ocr: single digit differs
080300011,preferences,candidate,18,110,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300011,preferences,candidate,18,Без,total=10 paper=9 machine=1,total=14 paper=9 machine=5,likely_ocr: single digit differs
080300011,preferences,candidate,25,Без,total=1 paper=1 machine=0,total=2 paper=1 machine=1,likely_ocr: single digit differs
080300011,preferences,candidate,26,102,total=2 paper=2 machine=0,total=4 paper=2 machine=2,likely_ocr: single digit differs
080300011,preferences,candidate,26,103,total=2 paper=0 machine=2,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300011,preferences,candidate,26,104,total=1 paper=1 machine=0,total=2 paper=1 machine=1,likely_ocr: single digit differs
080300011,preferences,candidate,26,105,total=1 paper=0 machine=1,total=4 paper=0 machine=4,high_prob_ocr: single digit confusion
080300011,preferences,candidate,26,106,total=4 paper=0 machine=4,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300011,preferences,candidate,26,Без,total=1 paper=1 machine=0,total=8 paper=1 machine=7,likely_ocr: single digit differs
080300011,preferences,candidate,28,101,total=2 paper=2 machine=0,total=10 paper=7 machine=3,unknown_cause
080300011,preferences,candidate,28,102,total=3 paper=0 machine=3,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300011,preferences,candidate,28,104,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300011,preferences,candidate,28,105,total=1 paper=0 machine=1,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300011,preferences,candidate,28,Без,total=3 paper=3 machine=0,total=10 paper=3 machine=7,unknown_cause
080300012,protocol,ballots_received,,,300,800,high_prob_ocr: single digit confusion
080300012,protocol,valid_votes_paper,,,2,102,unknown_cause
080300012,protocol,no_support_machine,,,,8,non_numeric
080300012,votes,party_votes,12,,total=36 paper=14 machine=22,total=39 paper=17 machine=22,likely_ocr: single digit differs
080300012,preferences,candidate,17,101,total=1 paper=0 machine=1,total=3 paper=2 machine=1,likely_ocr: single digit differs
080300012,preferences,candidate,17,102,total=2 paper=2 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300012,preferences,candidate,17,110,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300012,preferences,candidate,17,Без,total=2 paper=1 machine=1,total=3 paper=2 machine=1,likely_ocr: single digit differs
080300012,preferences,candidate,18,101,total=3 paper=0 machine=3,total=13 paper=10 machine=3,unknown_cause
080300012,preferences,candidate,18,102,total=11 paper=10 machine=1,total=2 paper=1 machine=1,unknown_cause
080300012,preferences,candidate,18,103,total=10 paper=1 machine=9,total=23 paper=14 machine=9,unknown_cause
080300012,preferences,candidate,18,104,total=13 paper=12 machine=1,total=1 paper=0 machine=1,unknown: large difference
080300012,preferences,candidate,18,105,total=4 paper=0 machine=4,total=8 paper=4 machine=4,likely_ocr: single digit differs
080300012,preferences,candidate,18,106,total=4 paper=4 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300012,preferences,candidate,18,107,total=1 paper=0 machine=1,total=3 paper=2 machine=1,likely_ocr: single digit differs
080300012,preferences,candidate,18,108,total=2 paper=2 machine=0,total=1 paper=1 machine=0,likely_ocr: single digit differs
080300012,preferences,candidate,18,109,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300012,preferences,candidate,18,Без,total=9 paper=0 machine=9,total=17 paper=8 machine=9,unknown_cause
080300012,preferences,candidate,21,101,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300012,preferences,candidate,21,102,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300012,preferences,candidate,25,101,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300012,preferences,candidate,25,102,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300012,preferences,candidate,25,Без,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300012,preferences,candidate,26,101,total=4 paper=0 machine=4,total=5 paper=1 machine=4,likely_ocr: single digit differs
080300012,preferences,candidate,26,102,total=2 paper=1 machine=1,total=1 paper=0 machine=1,likely_ocr: single digit differs
080300012,preferences,candidate,26,105,total=1 paper=0 machine=1,total=2 paper=1 machine=1,likely_ocr: single digit differs
080300012,preferences,candidate,26,106,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300012,preferences,candidate,26,Без,total=2 paper=0 machine=2,total=5 paper=3 machine=2,likely_ocr: single digit differs
080300012,preferences,candidate,27,Без,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300012,preferences,candidate,28,101,total=1 paper=0 machine=1,total=4 paper=3 machine=1,high_prob_ocr: single digit confusion
080300012,preferences,candidate,28,102,total=3 paper=3 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300012,preferences,candidate,28,108,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300012,preferences,candidate,28,109,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300012,preferences,candidate,28,Без,total=5 paper=0 machine=5,total=8 paper=3 machine=5,high_prob_ocr: single digit confusion
080300013,protocol,invalid_ballots,,,0,1,likely_ocr: value missed (read as 0/empty)
080300013,protocol,invalid_votes,,,0,1,likely_ocr: value missed (read as 0/empty)
080300013,protocol,valid_votes_paper,,,119,149,high_prob_ocr: single digit confusion
080300013,protocol,machine_ballots,,,0,111,likely_ocr: value missed (read as 0/empty)
080300013,protocol,no_support_machine,,,0,6,likely_ocr: value missed (read as 0/empty)
080300014,protocol,invalid_ballots,,,0,1,likely_ocr: value missed (read as 0/empty)
080300014,protocol,invalid_votes,,,0,1,likely_ocr: value missed (read as 0/empty)
080300014,protocol,machine_ballots,,,0,110,likely_ocr: value missed (read as 0/empty)
080300014,protocol,no_support_machine,,,0,6,likely_ocr: value missed (read as 0/empty)
080300014,preferences,candidate,2,102,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300014,preferences,candidate,3,101,total=4 paper=0 machine=4,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300014,preferences,candidate,3,103,total=2 paper=0 machine=2,EXTRA,extra_data
080300014,preferences,candidate,4,101,total=1 paper=1 machine=0,total=3 paper=1 machine=2,likely_ocr: single digit differs
080300014,preferences,candidate,4,108,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300014,preferences,candidate,4,110,total=1 paper=1 machine=0,total=2 paper=1 machine=1,likely_ocr: single digit differs
080300014,preferences,candidate,4,Без,total=5 paper=5 machine=0,total=8 paper=5 machine=3,high_prob_ocr: single digit confusion
080300014,preferences,candidate,5,101,total=6 paper=0 machine=6,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300014,preferences,candidate,5,103,total=101 paper=0 machine=101,EXTRA,extra_data
080300014,preferences,candidate,5,104,total=102 paper=0 machine=102,EXTRA,extra_data
080300014,preferences,candidate,5,105,total=103 paper=0 machine=103,EXTRA,extra_data
080300014,preferences,candidate,5,106,total=104 paper=0 machine=104,EXTRA,extra_data
080300014,preferences,candidate,5,107,total=105 paper=0 machine=105,EXTRA,extra_data
080300014,preferences,candidate,5,108,total=106 paper=0 machine=106,EXTRA,extra_data
080300014,preferences,candidate,5,109,total=107 paper=0 machine=107,EXTRA,extra_data
080300014,preferences,candidate,5,110,total=108 paper=0 machine=108,EXTRA,extra_data
080300014,preferences,candidate,5,Без,total=109 paper=0 machine=109,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300014,preferences,candidate,7,103,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300014,preferences,candidate,7,105,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300014,preferences,candidate,8,101,total=9 paper=0 machine=9,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300014,preferences,candidate,8,103,total=101 paper=0 machine=101,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300014,preferences,candidate,8,104,total=102 paper=0 machine=102,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300014,preferences,candidate,8,105,total=103 paper=0 machine=103,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300014,preferences,candidate,8,106,total=104 paper=0 machine=104,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300014,preferences,candidate,8,107,total=105 paper=0 machine=105,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300014,preferences,candidate,8,108,total=106 paper=0 machine=106,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300014,preferences,candidate,8,109,total=107 paper=0 machine=107,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300014,preferences,candidate,8,110,total=108 paper=0 machine=108,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300014,preferences,candidate,8,Без,total=110 paper=1 machine=109,total=3 paper=1 machine=2,unknown: large difference
080300014,preferences,candidate,10,101,total=11 paper=0 machine=11,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300014,preferences,candidate,10,103,total=101 paper=0 machine=101,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300014,preferences,candidate,10,104,total=102 paper=0 machine=102,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300014,preferences,candidate,10,105,total=103 paper=0 machine=103,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300014,preferences,candidate,10,106,total=104 paper=0 machine=104,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300014,preferences,candidate,10,107,total=105 paper=0 machine=105,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300014,preferences,candidate,10,108,total=106 paper=0 machine=106,EXTRA,extra_data
080300014,preferences,candidate,10,109,total=107 paper=0 machine=107,EXTRA,extra_data
080300014,preferences,candidate,10,110,total=108 paper=0 machine=108,EXTRA,extra_data
080300014,preferences,candidate,10,Без,total=109 paper=0 machine=109,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300014,preferences,candidate,12,108,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300014,preferences,candidate,13,102,total=1 paper=1 machine=0,total=2 paper=1 machine=1,likely_ocr: single digit differs
080300014,preferences,candidate,14,104,total=0 paper=0 machine=0,total=1 paper=0 machine=1,likely_ocr: value missed (read as 0/empty)
080300014,preferences,candidate,15,101,total=16 paper=0 machine=16,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300014,preferences,candidate,15,103,total=101 paper=0 machine=101,EXTRA,extra_data
080300014,preferences,candidate,15,104,total=102 paper=0 machine=102,EXTRA,extra_data
080300014,preferences,candidate,15,105,total=103 paper=0 machine=103,EXTRA,extra_data
080300014,preferences,candidate,15,106,total=104 paper=0 machine=104,EXTRA,extra_data
080300014,preferences,candidate,15,107,total=105 paper=0 machine=105,EXTRA,extra_data
080300014,preferences,candidate,15,108,total=106 paper=0 machine=106,EXTRA,extra_data
080300014,preferences,candidate,15,109,total=107 paper=0 machine=107,EXTRA,extra_data
080300014,preferences,candidate,15,110,total=108 paper=0 machine=108,EXTRA,extra_data
080300014,preferences,candidate,15,Без,total=109 paper=0 machine=109,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300014,preferences,candidate,17,103,total=2 paper=0 machine=2,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300014,preferences,candidate,17,Без,total=2 paper=0 machine=2,total=3 paper=1 machine=2,likely_ocr: single digit differs
080300014,preferences,candidate,18,101,total=2 paper=0 machine=2,total=8 paper=6 machine=2,likely_ocr: single digit differs
080300014,preferences,candidate,18,102,total=7 paper=6 machine=1,total=2 paper=1 machine=1,likely_ocr: single digit differs
080300014,preferences,candidate,18,103,total=14 paper=1 machine=13,total=16 paper=3 machine=13,likely_ocr: single digit differs
080300014,preferences,candidate,18,104,total=3 paper=3 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300014,preferences,candidate,18,105,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300014,preferences,candidate,18,106,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300014,preferences,candidate,18,108,total=2 paper=0 machine=2,total=3 paper=1 machine=2,likely_ocr: single digit differs
080300014,preferences,candidate,18,110,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300014,preferences,candidate,18,Без,total=4 paper=0 machine=4,total=13 paper=9 machine=4,unknown_cause
080300014,preferences,candidate,19,Без,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300014,preferences,candidate,20,101,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300014,preferences,candidate,20,102,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300014,preferences,candidate,20,Без,total=0 paper=0 machine=0,total=2 paper=2 machine=0,likely_ocr: value missed (read as 0/empty)
080300014,preferences,candidate,23,Без,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300014,preferences,candidate,26,102,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300014,preferences,candidate,26,104,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300014,preferences,candidate,26,108,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300014,preferences,candidate,26,109,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300014,preferences,candidate,26,110,total=1 paper=0 machine=1,total=2 paper=1 machine=1,likely_ocr: single digit differs
080300014,preferences,candidate,26,Без,total=10 paper=1 machine=9,total=13 paper=4 machine=9,likely_ocr: single digit differs
080300014,preferences,candidate,27,Без,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300014,preferences,candidate,28,101,total=5 paper=0 machine=5,total=7 paper=2 machine=5,likely_ocr: single digit differs
080300014,preferences,candidate,28,102,total=2 paper=2 machine=0,total=1 paper=1 machine=0,likely_ocr: single digit differs
080300014,preferences,candidate,28,103,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300014,preferences,candidate,28,Без,total=6 paper=0 machine=6,total=12 paper=6 machine=6,unknown_cause
080300015,protocol,valid_votes_paper,,,0,25,likely_ocr: value missed (read as 0/empty)
080300015,votes,party_votes,27,,total=0 paper=0 machine=0,total=2 paper=2 machine=0,likely_ocr: value missed (read as 0/empty)
080300015,votes,party_votes,28,,total=0 paper=0 machine=0,total=2 paper=2 machine=0,likely_ocr: value missed (read as 0/empty)
080300015,preferences,candidate,18,102,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300015,preferences,candidate,18,103,total=1 paper=1 machine=0,total=2 paper=2 machine=0,likely_ocr: single digit differs
080300015,preferences,candidate,18,104,total=2 paper=2 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300015,preferences,candidate,18,106,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300015,preferences,candidate,18,107,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300015,preferences,candidate,18,Без,total=0 paper=0 machine=0,total=3 paper=3 machine=0,likely_ocr: value missed (read as 0/empty)
080300015,preferences,candidate,27,Без,total=0 paper=0 machine=0,total=2 paper=2 machine=0,likely_ocr: value missed (read as 0/empty)
080300015,preferences,candidate,28,Без,total=0 paper=0 machine=0,total=2 paper=2 machine=0,likely_ocr: value missed (read as 0/empty)
080300016,protocol,valid_votes_paper,,,111,114,high_prob_ocr: single digit confusion
080300016,votes,party_votes,2,,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300016,votes,party_votes,3,,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300016,votes,party_votes,7,,total=0 paper=0 machine=0,total=7 paper=7 machine=0,likely_ocr: value missed (read as 0/empty)
080300016,votes,party_votes,8,,total=0 paper=0 machine=0,total=5 paper=5 machine=0,likely_ocr: value missed (read as 0/empty)
080300016,votes,party_votes,12,,total=0 paper=0 machine=0,total=3 paper=3 machine=0,likely_ocr: value missed (read as 0/empty)
080300016,votes,party_votes,13,,total=0 paper=0 machine=0,total=7 paper=7 machine=0,likely_ocr: value missed (read as 0/empty)
080300016,votes,party_votes,17,,total=0 paper=0 machine=0,total=7 paper=7 machine=0,likely_ocr: value missed (read as 0/empty)
080300016,votes,party_votes,18,,total=0 paper=0 machine=0,total=74 paper=74 machine=0,likely_ocr: value missed (read as 0/empty)
080300017,protocol,additional_voters,,,3,5,likely_ocr: single digit differs
080300017,protocol,invalid_ballots,,,2,1,likely_ocr: single digit differs
080300018,preferences,candidate,17,101,total=0 paper=0 machine=0,total=2 paper=2 machine=0,likely_ocr: value missed (read as 0/empty)
080300018,preferences,candidate,17,102,total=2 paper=2 machine=0,total=1 paper=1 machine=0,likely_ocr: single digit differs
080300018,preferences,candidate,17,103,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300018,preferences,candidate,17,Без,total=0 paper=0 machine=0,total=9 paper=8 machine=1,likely_ocr: value missed (read as 0/empty)
080300018,preferences,candidate,18,101,total=0 paper=0 machine=0,total=4 paper=3 machine=1,likely_ocr: value missed (read as 0/empty)
080300018,preferences,candidate,18,102,total=3 paper=3 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300018,preferences,candidate,18,103,total=0 paper=0 machine=0,total=9 paper=7 machine=2,likely_ocr: value missed (read as 0/empty)
080300018,preferences,candidate,18,104,total=9 paper=7 machine=2,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300018,preferences,candidate,18,105,total=0 paper=0 machine=0,total=2 paper=2 machine=0,likely_ocr: value missed (read as 0/empty)
080300018,preferences,candidate,18,106,total=2 paper=2 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300018,preferences,candidate,18,Без,total=0 paper=0 machine=0,total=6 paper=5 machine=1,likely_ocr: value missed (read as 0/empty)
080300018,preferences,candidate,19,Без,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300018,preferences,candidate,23,Без,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300018,preferences,candidate,26,101,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300018,preferences,candidate,26,102,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300018,preferences,candidate,26,103,total=0 paper=0 machine=0,total=2 paper=0 machine=2,likely_ocr: value missed (read as 0/empty)
080300018,preferences,candidate,26,104,total=2 paper=0 machine=2,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300018,preferences,candidate,26,105,total=0 paper=0 machine=0,total=21 paper=17 machine=4,likely_ocr: value missed (read as 0/empty)
080300018,preferences,candidate,26,106,total=21 paper=17 machine=4,total=1 paper=1 machine=0,unknown: large difference
080300018,preferences,candidate,26,107,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300018,preferences,candidate,26,Без,total=0 paper=0 machine=0,total=6 paper=5 machine=1,likely_ocr: value missed (read as 0/empty)
080300018,preferences,candidate,27,Без,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300018,preferences,candidate,28,103,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300018,preferences,candidate,28,104,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300018,preferences,candidate,28,106,total=0 paper=0 machine=0,total=2 paper=1 machine=1,likely_ocr: value missed (read as 0/empty)
080300018,preferences,candidate,28,107,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300018,preferences,candidate,28,110,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300018,preferences,candidate,28,Без,total=1 paper=1 machine=0,total=4 paper=4 machine=0,high_prob_ocr: single digit confusion
080300019,protocol,voter_list_count,,,213,219,likely_ocr: single digit differs
080300019,votes,party_votes,28,,total=3 paper=3 machine=0,total=9 paper=9 machine=0,likely_ocr: single digit differs
080300019,preferences,candidate,2,101,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300019,preferences,candidate,26,109,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300019,preferences,candidate,26,110,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300020,protocol,additional_voters,,,4,7,likely_ocr: single digit differs
080300020,protocol,valid_votes_paper,,,42,48,likely_ocr: single digit differs
080300020,preferences,candidate,4,Без,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300020,preferences,candidate,7,105,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300020,preferences,candidate,7,107,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300020,preferences,candidate,8,110,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300020,preferences,candidate,8,Без,total=0 paper=0 machine=0,total=11 paper=11 machine=0,likely_ocr: value missed (read as 0/empty)
080300020,preferences,candidate,12,102,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300020,preferences,candidate,12,104,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300020,preferences,candidate,12,Без,total=0 paper=0 machine=0,total=2 paper=2 machine=0,likely_ocr: value missed (read as 0/empty)
080300020,preferences,candidate,17,Без,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300020,preferences,candidate,18,101,total=0 paper=0 machine=0,total=3 paper=3 machine=0,likely_ocr: value missed (read as 0/empty)
080300020,preferences,candidate,18,103,total=3 paper=3 machine=0,total=9 paper=9 machine=0,likely_ocr: single digit differs
080300020,preferences,candidate,18,105,total=9 paper=9 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300020,preferences,candidate,18,Без,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300020,preferences,candidate,26,Без,total=0 paper=0 machine=0,total=2 paper=2 machine=0,likely_ocr: value missed (read as 0/empty)
080300020,preferences,candidate,28,101,total=0 paper=0 machine=0,total=7 paper=7 machine=0,likely_ocr: value missed (read as 0/empty)
080300020,preferences,candidate,28,103,total=4 paper=4 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300020,preferences,candidate,28,105,total=0 paper=0 machine=0,total=1 paper=1 machine=0,likely_ocr: value missed (read as 0/empty)
080300020,preferences,candidate,28,107,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300020,preferences,candidate,28,Без,total=0 paper=0 machine=0,total=7 paper=7 machine=0,likely_ocr: value missed (read as 0/empty)
080300021,preferences,candidate,7,101,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300021,preferences,candidate,12,101,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300021,preferences,candidate,12,103,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300021,preferences,candidate,12,104,total=1 paper=1 machine=0,total=4 paper=4 machine=0,high_prob_ocr: single digit confusion
080300021,preferences,candidate,17,101,total=1 paper=1 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300021,preferences,candidate,18,101,total=0 paper=0 machine=0,total=2 paper=2 machine=0,likely_ocr: value missed (read as 0/empty)
080300021,preferences,candidate,18,102,total=2 paper=2 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300021,preferences,candidate,18,103,total=0 paper=0 machine=0,total=5 paper=5 machine=0,likely_ocr: value missed (read as 0/empty)
080300021,preferences,candidate,18,104,total=5 paper=5 machine=0,total=0 paper=0 machine=0,likely_ocr: phantom value (should be 0)
080300021,preferences,candidate,18,Без,total=0 paper=0 machine=0,total=2 paper=2 machine=0,likely_ocr: value missed (read as 0/empty)
